Start(s),Pitch(Hz),Probability[0-1.0],Source
1.55574,262.47635,0.98842,TARSOS_YIN
1.57896,262.52219,0.99615,TARSOS_YIN
1.60218,261.93445,0.99615,TARSOS_YIN
1.62540,262.27133,0.99671,TARSOS_YIN
1.64862,261.75061,0.99741,TARSOS_YIN
1.67184,261.66049,0.99428,TARSOS_YIN
1.69506,261.72913,0.99760,TARSOS_YIN
1.71828,261.84207,0.99510,TARSOS_YIN
1.76472,391.31207,0.82223,TARSOS_YIN
1.78794,392.63156,0.81383,TARSOS_YIN
1.81116,394.40012,0.85869,TARSOS_YIN
1.83438,393.17981,0.95054,TARSOS_YIN
1.85760,391.22028,0.98174,TARSOS_YIN
1.88082,392.07486,0.99573,TARSOS_YIN
1.90404,392.08359,0.99655,TARSOS_YIN
1.92726,392.12479,0.99590,TARSOS_YIN
1.95048,392.07101,0.99700,TARSOS_YIN
1.97370,392.26535,0.99720,TARSOS_YIN
1.99692,391.80786,0.99693,TARSOS_YIN
2.02014,392.48190,0.99646,TARSOS_YIN
2.04336,391.86679,0.99506,TARSOS_YIN
2.06658,392.04544,0.99602,TARSOS_YIN
2.08980,392.07541,0.99542,TARSOS_YIN
2.11302,392.23996,0.99087,TARSOS_YIN
2.13624,392.00461,0.99086,TARSOS_YIN
2.15946,392.36063,0.99291,TARSOS_YIN
2.18268,392.39362,0.99141,TARSOS_YIN
2.20590,391.17044,0.99074,TARSOS_YIN
2.22912,393.44794,0.98936,TARSOS_YIN
2.25234,390.89304,0.99120,TARSOS_YIN
2.27556,393.49551,0.98802,TARSOS_YIN
2.29878,390.79276,0.99060,TARSOS_YIN
2.32200,393.23279,0.97895,TARSOS_YIN
2.34522,392.95065,0.96618,TARSOS_YIN
2.48454,393.65384,0.94786,TARSOS_YIN
2.50776,391.86490,0.98318,TARSOS_YIN
2.53098,392.87515,0.98815,TARSOS_YIN
2.55419,392.17682,0.99524,TARSOS_YIN
2.57741,392.54099,0.99698,TARSOS_YIN
2.60063,391.74838,0.99705,TARSOS_YIN
2.62385,392.43686,0.99524,TARSOS_YIN
2.64707,392.07169,0.99690,TARSOS_YIN
2.67029,392.19247,0.99692,TARSOS_YIN
2.69351,391.96704,0.99749,TARSOS_YIN
2.71673,391.90613,0.99873,TARSOS_YIN
2.73995,392.35901,0.99647,TARSOS_YIN
2.76317,392.16507,0.99659,TARSOS_YIN
2.78639,392.11411,0.99742,TARSOS_YIN
2.80961,391.97623,0.99788,TARSOS_YIN
2.83283,392.20657,0.99576,TARSOS_YIN
2.85605,392.39163,0.99019,TARSOS_YIN
2.87927,392.53564,0.99493,TARSOS_YIN
2.90249,392.01624,0.99355,TARSOS_YIN
2.92571,393.22403,0.99455,TARSOS_YIN
2.94893,391.23590,0.99322,TARSOS_YIN
2.97215,393.22769,0.99329,TARSOS_YIN
2.99537,391.68204,0.99392,TARSOS_YIN
3.01859,393.59875,0.98477,TARSOS_YIN
3.04181,391.80286,0.99248,TARSOS_YIN
3.06503,393.10968,0.98033,TARSOS_YIN
3.08825,392.28030,0.98783,TARSOS_YIN
3.11147,392.69595,0.96534,TARSOS_YIN
3.13469,399.82114,0.89515,TARSOS_YIN
3.15791,450.15952,0.87416,TARSOS_YIN
3.18113,444.92856,0.92994,TARSOS_YIN
3.20435,442.62344,0.98410,TARSOS_YIN
3.22757,440.82471,0.97322,TARSOS_YIN
3.25079,441.50021,0.99315,TARSOS_YIN
3.27401,440.83090,0.99373,TARSOS_YIN
3.29723,441.15375,0.99464,TARSOS_YIN
3.32045,442.19519,0.98682,TARSOS_YIN
3.34367,440.50992,0.98742,TARSOS_YIN
3.36689,440.86069,0.98000,TARSOS_YIN
3.39011,441.75665,0.98884,TARSOS_YIN
3.41333,441.39145,0.99508,TARSOS_YIN
3.43655,441.85184,0.99174,TARSOS_YIN
3.45977,442.28415,0.99508,TARSOS_YIN
3.48299,442.45380,0.98567,TARSOS_YIN
3.50621,442.76257,0.97479,TARSOS_YIN
3.52943,443.02280,0.96995,TARSOS_YIN
3.55265,442.91885,0.95378,TARSOS_YIN
3.57587,442.70703,0.98950,TARSOS_YIN
3.59909,443.21130,0.92145,TARSOS_YIN
3.62231,442.93478,0.94663,TARSOS_YIN
3.64553,442.86182,0.97331,TARSOS_YIN
3.66875,442.91974,0.96433,TARSOS_YIN
3.69197,442.97256,0.91415,TARSOS_YIN
3.71519,442.76172,0.82862,TARSOS_YIN
3.87773,452.09726,0.90556,TARSOS_YIN
3.90095,445.40945,0.94365,TARSOS_YIN
3.92417,442.53149,0.98595,TARSOS_YIN
3.94739,441.03622,0.97902,TARSOS_YIN
3.97061,441.06186,0.99125,TARSOS_YIN
3.99383,440.68173,0.99177,TARSOS_YIN
4.01705,440.98364,0.99383,TARSOS_YIN
4.04027,441.50616,0.99191,TARSOS_YIN
4.06349,440.86163,0.99347,TARSOS_YIN
4.08671,440.76367,0.98585,TARSOS_YIN
4.10993,442.08081,0.98352,TARSOS_YIN
4.13315,441.24390,0.99213,TARSOS_YIN
4.15637,441.70074,0.98780,TARSOS_YIN
4.17959,442.37317,0.99261,TARSOS_YIN
4.20281,442.58755,0.98876,TARSOS_YIN
4.22603,442.44235,0.98775,TARSOS_YIN
4.24925,443.00046,0.96761,TARSOS_YIN
4.27247,443.54172,0.90798,TARSOS_YIN
4.29569,442.74463,0.96838,TARSOS_YIN
4.31891,443.27573,0.92795,TARSOS_YIN
4.34213,442.96646,0.97738,TARSOS_YIN
4.36535,443.26163,0.91037,TARSOS_YIN
4.38857,442.94965,0.96592,TARSOS_YIN
4.41179,442.78021,0.97766,TARSOS_YIN
4.43501,442.90512,0.90930,TARSOS_YIN
4.45823,442.54730,0.97718,TARSOS_YIN
4.48145,442.60043,0.91198,TARSOS_YIN
4.50467,442.23285,0.95819,TARSOS_YIN
4.52789,442.40771,0.94497,TARSOS_YIN
4.55111,442.03915,0.92940,TARSOS_YIN
4.57433,442.07706,0.98078,TARSOS_YIN
4.62077,394.72064,0.91939,TARSOS_YIN
4.64399,391.97482,0.97490,TARSOS_YIN
4.66721,393.86139,0.97619,TARSOS_YIN
4.69043,392.32800,0.98544,TARSOS_YIN
4.71365,392.12231,0.98338,TARSOS_YIN
4.73687,392.21082,0.99283,TARSOS_YIN
4.76009,392.13678,0.99327,TARSOS_YIN
4.78331,392.11948,0.99686,TARSOS_YIN
4.80653,392.48923,0.99698,TARSOS_YIN
4.82975,391.59631,0.99775,TARSOS_YIN
4.85297,392.24756,0.99784,TARSOS_YIN
4.87619,392.34274,0.99382,TARSOS_YIN
4.89941,392.16769,0.99627,TARSOS_YIN
4.92263,391.82361,0.99372,TARSOS_YIN
4.94585,392.24246,0.99280,TARSOS_YIN
4.96907,392.09814,0.98964,TARSOS_YIN
4.99229,392.78339,0.98392,TARSOS_YIN
5.01551,392.05353,0.99261,TARSOS_YIN
5.03873,392.68655,0.99526,TARSOS_YIN
5.06195,392.23843,0.99236,TARSOS_YIN
5.08517,392.65768,0.98628,TARSOS_YIN
5.10839,392.54935,0.99182,TARSOS_YIN
5.13161,392.89777,0.98841,TARSOS_YIN
5.15483,392.26788,0.97961,TARSOS_YIN
5.17805,393.12463,0.99322,TARSOS_YIN
5.20127,392.81216,0.99161,TARSOS_YIN
5.22449,392.70819,0.99080,TARSOS_YIN
5.24771,392.86124,0.97164,TARSOS_YIN
5.27093,393.35776,0.94776,TARSOS_YIN
5.29415,392.38956,0.95962,TARSOS_YIN
5.31737,392.42191,0.97902,TARSOS_YIN
5.34059,392.28384,0.97058,TARSOS_YIN
5.36381,392.28918,0.98458,TARSOS_YIN
5.38703,392.44394,0.97215,TARSOS_YIN
5.41025,391.77893,0.97326,TARSOS_YIN
5.43347,392.02444,0.97306,TARSOS_YIN
5.45669,391.28937,0.97435,TARSOS_YIN
5.47991,391.24896,0.98714,TARSOS_YIN
5.50313,391.99496,0.98317,TARSOS_YIN
5.52635,391.29007,0.98550,TARSOS_YIN
5.54957,392.72485,0.97000,TARSOS_YIN
5.57279,391.09406,0.98285,TARSOS_YIN
5.59601,392.48367,0.98942,TARSOS_YIN
5.61923,391.67639,0.99290,TARSOS_YIN
5.64245,392.57550,0.99258,TARSOS_YIN
5.66567,391.47717,0.99225,TARSOS_YIN
5.68889,392.46515,0.99255,TARSOS_YIN
5.71211,391.52298,0.99456,TARSOS_YIN
5.73533,392.51254,0.99387,TARSOS_YIN
5.75855,391.58929,0.99403,TARSOS_YIN
5.78177,392.39847,0.99664,TARSOS_YIN
5.80499,391.70035,0.99461,TARSOS_YIN
5.82821,392.13721,0.99666,TARSOS_YIN
5.85143,391.84048,0.99620,TARSOS_YIN
5.87465,392.13806,0.99204,TARSOS_YIN
5.99075,350.67007,0.82848,TARSOS_YIN
6.01397,349.26471,0.96684,TARSOS_YIN
6.03719,348.39777,0.97669,TARSOS_YIN
6.06041,349.83606,0.98760,TARSOS_YIN
6.08363,349.26370,0.99715,TARSOS_YIN
6.10685,349.50027,0.99180,TARSOS_YIN
6.13007,348.78949,0.99009,TARSOS_YIN
6.15329,349.02292,0.98918,TARSOS_YIN
6.17651,349.62244,0.99426,TARSOS_YIN
6.19973,348.80161,0.99425,TARSOS_YIN
6.22295,348.96539,0.99810,TARSOS_YIN
6.24617,349.09628,0.99751,TARSOS_YIN
6.26939,349.01920,0.99249,TARSOS_YIN
6.29261,348.95352,0.99717,TARSOS_YIN
6.31583,349.04120,0.99936,TARSOS_YIN
6.33905,348.72989,0.99779,TARSOS_YIN
6.36227,349.00732,0.99348,TARSOS_YIN
6.38549,349.36072,0.99186,TARSOS_YIN
6.40871,348.85785,0.99362,TARSOS_YIN
6.43193,348.94806,0.99474,TARSOS_YIN
6.45515,349.09186,0.99612,TARSOS_YIN
6.47837,348.83102,0.99613,TARSOS_YIN
6.50159,348.99548,0.99752,TARSOS_YIN
6.52481,348.72455,0.99311,TARSOS_YIN
6.54803,350.34875,0.98930,TARSOS_YIN
6.57125,354.72214,0.93813,TARSOS_YIN
6.68735,350.14423,0.93452,TARSOS_YIN
6.71057,350.01669,0.96178,TARSOS_YIN
6.73379,349.05164,0.98065,TARSOS_YIN
6.75701,349.27194,0.99491,TARSOS_YIN
6.78023,349.62067,0.99487,TARSOS_YIN
6.80345,349.10132,0.99362,TARSOS_YIN
6.82667,349.13159,0.99323,TARSOS_YIN
6.84989,349.04718,0.99812,TARSOS_YIN
6.87311,348.96408,0.99860,TARSOS_YIN
6.89633,349.11951,0.99800,TARSOS_YIN
6.91955,349.20630,0.99847,TARSOS_YIN
6.94277,349.07465,0.99570,TARSOS_YIN
6.96599,348.87885,0.99739,TARSOS_YIN
6.98921,349.20349,0.99740,TARSOS_YIN
7.01243,349.12311,0.99495,TARSOS_YIN
7.03565,349.01721,0.99061,TARSOS_YIN
7.05887,348.75504,0.99241,TARSOS_YIN
7.08209,349.14395,0.99831,TARSOS_YIN
7.10531,348.53732,0.99612,TARSOS_YIN
7.12853,349.35373,0.99667,TARSOS_YIN
7.15175,348.61343,0.99630,TARSOS_YIN
7.17497,348.88852,0.99810,TARSOS_YIN
7.19819,349.03497,0.99556,TARSOS_YIN
7.22141,348.88171,0.99697,TARSOS_YIN
7.24463,348.65591,0.99844,TARSOS_YIN
7.26785,348.84219,0.99852,TARSOS_YIN
7.29107,349.00995,0.99657,TARSOS_YIN
7.31429,348.95010,0.99697,TARSOS_YIN
7.33751,344.25616,0.88352,TARSOS_YIN
7.36073,329.76108,0.87059,TARSOS_YIN
7.38395,328.69699,0.94985,TARSOS_YIN
7.40717,329.70160,0.98699,TARSOS_YIN
7.43039,330.15369,0.99097,TARSOS_YIN
7.45361,329.92606,0.99166,TARSOS_YIN
7.47683,329.94321,0.99322,TARSOS_YIN
7.50005,329.99088,0.99121,TARSOS_YIN
7.52327,330.14105,0.98558,TARSOS_YIN
7.54649,329.91019,0.99236,TARSOS_YIN
7.56971,329.95862,0.99404,TARSOS_YIN
7.59293,329.80658,0.99719,TARSOS_YIN
7.61615,329.92447,0.99862,TARSOS_YIN
7.63937,329.79834,0.99619,TARSOS_YIN
7.66259,329.93686,0.99723,TARSOS_YIN
7.68580,329.81744,0.99784,TARSOS_YIN
7.70902,329.96161,0.99830,TARSOS_YIN
7.73224,329.72064,0.99646,TARSOS_YIN
7.75547,329.71930,0.99683,TARSOS_YIN
7.77868,329.84192,0.99778,TARSOS_YIN
7.80190,329.76541,0.99669,TARSOS_YIN
7.82512,329.87238,0.99728,TARSOS_YIN
7.84834,329.77206,0.99889,TARSOS_YIN
7.87156,329.67722,0.99881,TARSOS_YIN
7.89478,329.80652,0.99844,TARSOS_YIN
7.91800,329.81110,0.99831,TARSOS_YIN
7.94122,329.70819,0.99578,TARSOS_YIN
7.96444,330.39032,0.97746,TARSOS_YIN
7.98766,334.05814,0.95662,TARSOS_YIN
8.01088,330.14410,0.96832,TARSOS_YIN
8.05732,328.82556,0.89611,TARSOS_YIN
8.10376,329.50143,0.98853,TARSOS_YIN
8.12698,330.26324,0.99092,TARSOS_YIN
8.15020,330.30316,0.99533,TARSOS_YIN
8.17342,329.92596,0.99655,TARSOS_YIN
8.19664,329.91901,0.99776,TARSOS_YIN
8.21986,330.11703,0.99734,TARSOS_YIN
8.24308,329.91876,0.99843,TARSOS_YIN
8.26630,329.86398,0.99813,TARSOS_YIN
8.28952,329.89331,0.99800,TARSOS_YIN
8.31274,330.02606,0.99818,TARSOS_YIN
8.33596,329.93869,0.99762,TARSOS_YIN
8.35918,329.81177,0.99843,TARSOS_YIN
8.38240,329.97229,0.99796,TARSOS_YIN
8.40562,329.64682,0.99839,TARSOS_YIN
8.42884,330.11163,0.99673,TARSOS_YIN
8.45206,329.76642,0.99746,TARSOS_YIN
8.47528,329.98325,0.99835,TARSOS_YIN
8.49850,329.68265,0.99907,TARSOS_YIN
8.52172,329.58893,0.99881,TARSOS_YIN
8.54494,329.85428,0.99855,TARSOS_YIN
8.56816,329.78329,0.99863,TARSOS_YIN
8.59138,329.78506,0.99858,TARSOS_YIN
8.61460,329.96072,0.99843,TARSOS_YIN
8.63782,329.72208,0.99889,TARSOS_YIN
8.66104,329.72971,0.99845,TARSOS_YIN
8.68426,329.79962,0.99788,TARSOS_YIN
8.70748,329.82333,0.99670,TARSOS_YIN
8.75392,292.16495,0.93227,TARSOS_YIN
8.77714,292.96356,0.96699,TARSOS_YIN
8.80036,294.51736,0.98274,TARSOS_YIN
8.82358,293.73541,0.99472,TARSOS_YIN
8.84680,294.00494,0.99725,TARSOS_YIN
8.87002,293.96591,0.99594,TARSOS_YIN
8.89324,293.88077,0.99670,TARSOS_YIN
8.91646,293.65991,0.99638,TARSOS_YIN
8.93968,293.92197,0.99819,TARSOS_YIN
8.96290,293.82590,0.99778,TARSOS_YIN
8.98612,293.58218,0.99774,TARSOS_YIN
9.00934,294.00934,0.99818,TARSOS_YIN
9.03256,293.63861,0.99716,TARSOS_YIN
9.05578,293.62775,0.99809,TARSOS_YIN
9.07900,293.54602,0.99734,TARSOS_YIN
9.10222,293.95993,0.99716,TARSOS_YIN
9.12544,293.49710,0.99727,TARSOS_YIN
9.14866,293.92172,0.99799,TARSOS_YIN
9.17188,293.58130,0.99789,TARSOS_YIN
9.19510,293.70627,0.99763,TARSOS_YIN
9.21832,293.76392,0.99872,TARSOS_YIN
9.24154,293.19824,0.99642,TARSOS_YIN
9.26476,293.88019,0.99849,TARSOS_YIN
9.28798,294.04733,0.99746,TARSOS_YIN
9.31120,293.28604,0.99717,TARSOS_YIN
9.33442,294.83041,0.99313,TARSOS_YIN
9.35764,297.20840,0.95425,TARSOS_YIN
9.45052,289.57236,0.87750,TARSOS_YIN
9.47374,293.78964,0.94885,TARSOS_YIN
9.49696,291.81732,0.98481,TARSOS_YIN
9.52018,294.06851,0.98103,TARSOS_YIN
9.54340,294.11981,0.99689,TARSOS_YIN
9.56662,293.76337,0.99572,TARSOS_YIN
9.58984,294.23996,0.99660,TARSOS_YIN
9.61306,293.67673,0.99183,TARSOS_YIN
9.63628,293.69049,0.99579,TARSOS_YIN
9.65950,294.14725,0.99673,TARSOS_YIN
9.68272,293.97836,0.99598,TARSOS_YIN
9.70594,293.70749,0.99794,TARSOS_YIN
9.72916,293.75775,0.99682,TARSOS_YIN
9.75238,293.75024,0.99765,TARSOS_YIN
9.77560,293.85776,0.99725,TARSOS_YIN
9.79882,293.46744,0.99734,TARSOS_YIN
9.82204,293.86661,0.99833,TARSOS_YIN
9.84526,293.30228,0.99624,TARSOS_YIN
9.86848,294.07297,0.99860,TARSOS_YIN
9.89170,293.60696,0.99755,TARSOS_YIN
9.91492,293.63181,0.99768,TARSOS_YIN
9.93814,293.85425,0.99785,TARSOS_YIN
9.96136,293.40970,0.99770,TARSOS_YIN
9.98458,293.67990,0.99298,TARSOS_YIN
10.00780,293.88300,0.98102,TARSOS_YIN
10.03102,295.82767,0.96860,TARSOS_YIN
10.05424,295.75101,0.96207,TARSOS_YIN
10.07746,294.59570,0.95660,TARSOS_YIN
10.10068,294.37994,0.97210,TARSOS_YIN
10.12390,295.85062,0.97165,TARSOS_YIN
10.14712,295.09705,0.97631,TARSOS_YIN
10.17034,294.56467,0.95452,TARSOS_YIN
10.21678,260.45139,0.97499,TARSOS_YIN
10.24000,262.92831,0.99258,TARSOS_YIN
10.26322,262.85260,0.99089,TARSOS_YIN
10.28644,261.15735,0.98943,TARSOS_YIN
10.30966,261.08511,0.99233,TARSOS_YIN
10.33288,261.45615,0.99163,TARSOS_YIN
10.35610,261.00937,0.99367,TARSOS_YIN
10.37932,261.51746,0.99389,TARSOS_YIN
10.40254,261.31595,0.99445,TARSOS_YIN
10.42576,261.39728,0.99403,TARSOS_YIN
10.44898,261.89828,0.99539,TARSOS_YIN
10.47220,261.15237,0.99419,TARSOS_YIN
10.49542,261.36404,0.99567,TARSOS_YIN
10.51864,262.38715,0.99752,TARSOS_YIN
10.54186,261.65512,0.99656,TARSOS_YIN
10.56508,262.31827,0.99202,TARSOS_YIN
10.58830,262.03986,0.98490,TARSOS_YIN
10.61152,262.43796,0.99239,TARSOS_YIN
10.63474,262.27502,0.99178,TARSOS_YIN
10.65796,262.27780,0.98477,TARSOS_YIN
10.68118,262.07562,0.99214,TARSOS_YIN
10.70440,262.43478,0.99091,TARSOS_YIN
10.72762,262.74237,0.98885,TARSOS_YIN
10.75084,262.58685,0.98107,TARSOS_YIN
10.77406,261.96286,0.99272,TARSOS_YIN
10.79728,262.04202,0.99480,TARSOS_YIN
10.82050,262.34732,0.99699,TARSOS_YIN
10.84372,261.53009,0.99701,TARSOS_YIN
10.86694,261.52820,0.99766,TARSOS_YIN
10.89016,261.74670,0.99743,TARSOS_YIN
10.91338,261.32733,0.99763,TARSOS_YIN
10.93660,261.55762,0.99871,TARSOS_YIN
10.95982,261.37424,0.99850,TARSOS_YIN
10.98304,261.43814,0.99843,TARSOS_YIN
11.00626,261.56223,0.99770,TARSOS_YIN
11.02948,261.36847,0.99868,TARSOS_YIN
11.05270,261.63309,0.99854,TARSOS_YIN
11.07592,261.06369,0.99832,TARSOS_YIN
11.09914,261.70615,0.99918,TARSOS_YIN
11.12236,261.03732,0.99887,TARSOS_YIN
11.14558,261.57523,0.99853,TARSOS_YIN
11.16880,260.93445,0.99874,TARSOS_YIN
11.19202,261.26294,0.99944,TARSOS_YIN
11.21524,261.32239,0.99875,TARSOS_YIN
11.23846,261.26987,0.99921,TARSOS_YIN
11.26168,261.34351,0.99902,TARSOS_YIN
11.28490,261.24408,0.99930,TARSOS_YIN
11.30812,261.25446,0.99880,TARSOS_YIN
11.33134,261.23050,0.99925,TARSOS_YIN
11.35456,261.16925,0.99918,TARSOS_YIN
11.37778,261.32288,0.99940,TARSOS_YIN
11.40100,261.39398,0.99934,TARSOS_YIN
11.42422,260.99426,0.99937,TARSOS_YIN
11.44744,261.47620,0.99910,TARSOS_YIN
11.47066,260.92206,0.99818,TARSOS_YIN
11.49388,260.98206,0.99850,TARSOS_YIN
11.51710,261.33252,0.99927,TARSOS_YIN
11.54032,261.29562,0.99906,TARSOS_YIN
11.56354,261.39545,0.99924,TARSOS_YIN
11.60998,392.18954,0.81177,TARSOS_YIN
11.63320,392.17349,0.93916,TARSOS_YIN
11.65642,392.57233,0.97341,TARSOS_YIN
11.67964,392.21576,0.98708,TARSOS_YIN
11.70286,392.24243,0.99732,TARSOS_YIN
11.72608,391.90070,0.99638,TARSOS_YIN
11.74930,392.28156,0.99753,TARSOS_YIN
11.77252,392.29932,0.99532,TARSOS_YIN
11.79574,392.23483,0.99860,TARSOS_YIN
11.81896,391.85547,0.99690,TARSOS_YIN
11.84218,392.14343,0.99763,TARSOS_YIN
11.86540,392.18076,0.99712,TARSOS_YIN
11.88862,391.86780,0.99467,TARSOS_YIN
11.91184,392.50128,0.99819,TARSOS_YIN
11.93506,391.89468,0.99707,TARSOS_YIN
11.95828,392.13934,0.99575,TARSOS_YIN
11.98150,392.46368,0.99151,TARSOS_YIN
12.00472,392.13193,0.99269,TARSOS_YIN
12.02794,392.39581,0.99584,TARSOS_YIN
12.05116,392.84750,0.99167,TARSOS_YIN
12.07438,393.63962,0.99240,TARSOS_YIN
12.09760,395.83932,0.94820,TARSOS_YIN
12.16726,394.40762,0.89009,TARSOS_YIN
12.19048,396.19342,0.83293,TARSOS_YIN
12.21370,395.77814,0.82652,TARSOS_YIN
12.23692,395.08194,0.81827,TARSOS_YIN
12.26014,394.87198,0.85687,TARSOS_YIN
12.30658,394.31567,0.92800,TARSOS_YIN
12.32980,391.76389,0.97821,TARSOS_YIN
12.35302,393.43240,0.98345,TARSOS_YIN
12.37624,391.49265,0.99542,TARSOS_YIN
12.39946,392.39764,0.99673,TARSOS_YIN
12.42268,392.29169,0.99618,TARSOS_YIN
12.44590,392.17645,0.99280,TARSOS_YIN
12.46912,392.10641,0.99625,TARSOS_YIN
12.49234,392.21664,0.99725,TARSOS_YIN
12.51556,391.97867,0.99783,TARSOS_YIN
12.53878,392.10840,0.99850,TARSOS_YIN
12.56200,392.19370,0.99656,TARSOS_YIN
12.58522,392.25677,0.99514,TARSOS_YIN
12.60844,391.83060,0.99743,TARSOS_YIN
12.63166,391.80844,0.99664,TARSOS_YIN
12.65488,392.09662,0.99616,TARSOS_YIN
12.67809,392.30124,0.98926,TARSOS_YIN
12.70131,391.98587,0.98470,TARSOS_YIN
12.72453,392.44965,0.98967,TARSOS_YIN
12.74776,392.27765,0.99221,TARSOS_YIN
12.77098,392.32199,0.99214,TARSOS_YIN
12.79420,392.34787,0.99634,TARSOS_YIN
12.81742,393.02588,0.98529,TARSOS_YIN
12.84064,391.65918,0.98313,TARSOS_YIN
12.86385,393.06586,0.99316,TARSOS_YIN
12.88707,392.34869,0.97167,TARSOS_YIN
12.93351,350.76758,0.91263,TARSOS_YIN
12.95673,350.61215,0.96054,TARSOS_YIN
12.97995,349.25183,0.96655,TARSOS_YIN
13.00317,348.58231,0.99305,TARSOS_YIN
13.02639,348.63272,0.99483,TARSOS_YIN
13.04961,350.25165,0.99156,TARSOS_YIN
13.07283,348.38116,0.98587,TARSOS_YIN
13.09605,349.96216,0.99071,TARSOS_YIN
13.11927,348.79083,0.99240,TARSOS_YIN
13.14249,349.28485,0.99546,TARSOS_YIN
13.16571,348.51645,0.99578,TARSOS_YIN
13.18893,349.67850,0.99632,TARSOS_YIN
13.21215,348.14014,0.99602,TARSOS_YIN
13.23537,349.83731,0.99844,TARSOS_YIN
13.25859,348.00095,0.99701,TARSOS_YIN
13.28181,349.63348,0.99753,TARSOS_YIN
13.30503,348.58115,0.99103,TARSOS_YIN
13.32825,349.29953,0.99392,TARSOS_YIN
13.35147,349.01642,0.99510,TARSOS_YIN
13.37469,348.72299,0.99739,TARSOS_YIN
13.39791,348.64114,0.99676,TARSOS_YIN
13.42113,348.91949,0.99585,TARSOS_YIN
13.44435,353.45264,0.97477,TARSOS_YIN
13.46757,357.09888,0.81957,TARSOS_YIN
13.58367,350.78403,0.86413,TARSOS_YIN
13.60689,350.01428,0.96996,TARSOS_YIN
13.63011,349.21060,0.97913,TARSOS_YIN
13.65333,349.30933,0.99026,TARSOS_YIN
13.67655,349.02719,0.99537,TARSOS_YIN
13.69977,349.66641,0.98603,TARSOS_YIN
13.72299,349.28445,0.98495,TARSOS_YIN
13.74621,348.68066,0.98754,TARSOS_YIN
13.76943,349.17111,0.99536,TARSOS_YIN
13.79265,349.17160,0.99394,TARSOS_YIN
13.81587,349.10580,0.99878,TARSOS_YIN
13.83909,348.89047,0.99788,TARSOS_YIN
13.86231,348.85345,0.99648,TARSOS_YIN
13.88553,349.31253,0.99912,TARSOS_YIN
13.90875,348.61801,0.99706,TARSOS_YIN
13.93197,348.76385,0.99555,TARSOS_YIN
13.95519,348.97507,0.99308,TARSOS_YIN
13.97841,349.93213,0.99493,TARSOS_YIN
14.00163,347.92346,0.99588,TARSOS_YIN
14.02485,350.06357,0.99674,TARSOS_YIN
14.04807,348.38202,0.99509,TARSOS_YIN
14.07129,349.44675,0.99604,TARSOS_YIN
14.09451,348.48328,0.99701,TARSOS_YIN
